CAMIS,DBA,BORO,BUILDING,STREET,CITY,STATE,ZIPCODE,PHONE,CUISINECODE,FULL_ADDR
40792083,BASKIN ROBBINS,3,1976,86 STREET,BROOKLYN,NY,11214,7184492759,43,"1976 86 STREET, BROOKLYN, NY 11214"
40792980,CHOCK FULL O' NUTS,3,1611,AVENUE M,BROOKLYN,NY,11230,7183396164,14,"1611 AVENUE M, BROOKLYN, NY 11230"
40793030,UNION POOL,3,484,UNION AVENUE,BROOKLYN,NY,11211,7186090484,03,"484 UNION AVENUE, BROOKLYN, NY 11211"
40793156,GOOD TASTE CHINESE RESTAURANT,3,235,KINGSTON AVENUE,BROOKLYN,NY,11213,7182211112,20,"235 KINGSTON AVENUE, BROOKLYN, NY 11213"
40794321,CARVEL ICE CREAM,3,2166,BATH AVENUE,BROOKLYN,NY,11214,7189461020,43,"2166 BATH AVENUE, BROOKLYN, NY 11214"
40794463,ROSE WATER,3,787,UNION STREET,BROOKLYN,NY,11215,7187833800,03,"787 UNION STREET, BROOKLYN, NY 11215"
40796717,ANYWAY CAFE BAR,3,1602,GRAVESEND NECK ROAD,BROOKLYN,NY,11229,7189345988,67,"1602 GRAVESEND NECK ROAD, BROOKLYN, NY 11229"
40796741,GOLDEN BIRD RESTAURANT,3,1669,NOSTRAND AVENUE,BROOKLYN,NY,11226,7186938810,20,"1669 NOSTRAND AVENUE, BROOKLYN, NY 11226"
40796758,PLYMOUTH CAFE,3,90,HENRY STREET,BROOKLYN,NY,11201,7186240074,03,"90 HENRY STREET, BROOKLYN, NY 11201"
40796794,D & P RESTAURANT & COCKTAIL,3,3405,CHURCH AVENUE,BROOKLYN,NY,11203,7184623078,17,"3405 CHURCH AVENUE, BROOKLYN, NY 11203"
40797501,PHO' TAY HO 86,3,2351,86 STREET,BROOKLYN,NY,11214,7184490199,28,"2351 86 STREET, BROOKLYN, NY 11214"
40797906,NEW COMBINATION RESTAURANT,3,568,UTICA AVENUE,BROOKLYN,NY,11203,7186040964,02,"568 UTICA AVENUE, BROOKLYN, NY 11203"
40798573,LA FLOR DEL PARAISO NO3 RESTAURANT,3,520,3 AVENUE,BROOKLYN,NY,11215,7189659674,53,"520 3 AVENUE, BROOKLYN, NY 11215"
40798872,METROPOLITAN,3,559,LORIMER STREET,BROOKLYN,NY,11211,7185994444,03,"559 LORIMER STREET, BROOKLYN, NY 11211"
40799188,NO 1 DELI & RESTAURANT,3,536,3 AVENUE,BROOKLYN,NY,11215,7187881846,27,"536 3 AVENUE, BROOKLYN, NY 11215"
40799200,"KFC, NATHAN'S FAMOUS, PIZZA HUT, TIM HORTONS",3,22,COURT STREET,BROOKLYN,NY,11201,7186241100,62,"22 COURT STREET, BROOKLYN, NY 11201"
40799210,JOYA,3,215,COURT STREET,BROOKLYN,NY,11201,__________,05,"215 COURT STREET, BROOKLYN, NY 11201"
40799991,SURF BAR,3,139,NORTH 6 STREET,BROOKLYN,NY,11211,7183024441,53,"139 NORTH 6 STREET, BROOKLYN, NY 11211"
40800339,PANDA RESTUARANT,3,7018,3 AVENUE,BROOKLYN,NY,11209,7182389801,20,"7018 3 AVENUE, BROOKLYN, NY 11209"
40803773,RANDAZZO'S CLAM BAR,3,2017,EMMONS AVENUE,BROOKLYN,NY,11235,7186150010,72,"2017 EMMONS AVENUE, BROOKLYN, NY 11235"
40804423,LOCANDA VINI E OLII,3,129,GATES AVENUE,BROOKLYN,NY,11238,7186229202,48,"129 GATES AVENUE, BROOKLYN, NY 11238"
40805500,DOMINO'S PIZZA,3,554,5 AVENUE,BROOKLYN,NY,11215,7189723733,62,"554 5 AVENUE, BROOKLYN, NY 11215"
40805956,LIVING ROOM CAFE,3,178,AVENUE U,BROOKLYN,NY,11223,7189968700,14,"178 AVENUE U, BROOKLYN, NY 11223"
40806615,CAFE RENAISSANCE,3,802-4,KINGS HIGHWAY,BROOKLYN,NY,11223,7183821900,50,"802-4 KINGS HIGHWAY, BROOKLYN, NY 11223"
40806791,GINGER'S BAR,3,363,5 AVENUE,BROOKLYN,NY,11215,7187880924,47,"363 5 AVENUE, BROOKLYN, NY 11215"
40807152,3D'S PLACE BAKERY,3,771A,WASHINGTON AVENUE,BROOKLYN,NY,11238,7186232310,17,"771A WASHINGTON AVENUE, BROOKLYN, NY 11238"
40807453,NEW GREAT WALL CHINESE RESTAURANT,3,1419,GRAVESEND NECK ROAD,BROOKLYN,NY,11229,7183765310,20,"1419 GRAVESEND NECK ROAD, BROOKLYN, NY 11229"
40808056,FEI TENG BAKERY,3,4007,9 AVENUE,BROOKLYN,NY,11232,7188715889,08,"4007 9 AVENUE, BROOKLYN, NY 11232"
40808118,BAR TABAC,3,128,SMITH STREET,BROOKLYN,NY,11201,7189230918,35,"128 SMITH STREET, BROOKLYN, NY 11201"
40809137,9024/CATERING BY MICHAEL SCHICK INC.,3,9024,FOSTER AVENUE,BROOKLYN,NY,11236,7182578837,50,"9024 FOSTER AVENUE, BROOKLYN, NY 11236"
40809390,GOLDEN KRUST CARIBBEAN BAKERY & GRILL,3,823,FRANKLIN AVENUE,BROOKLYN,NY,11225,7184933865,17,"823 FRANKLIN AVENUE, BROOKLYN, NY 11225"
40809529,LA SORRENTINA PIZZERIA RESTAURANT,3,6510,11 AVENUE,BROOKLYN,NY,11219,7188364391,48,"6510 11 AVENUE, BROOKLYN, NY 11219"
40809862,MCDONALD'S,3,15,SHEFFIELD AVENUE,BROOKLYN,NY,11207,7183427253,39,"15 SHEFFIELD AVENUE, BROOKLYN, NY 11207"
40811127,JIGYLAN EASTERN FEAST,3,1003,BRIGTON BEACH AVENUE,BROOKLYN,NY,11235,7189349005,67,"1003 BRIGTON BEACH AVENUE, BROOKLYN, NY 11235"
40811847,SILVER STAR RESTAURANT,3,6221,18 AVENUE,BROOKLYN,NY,11204,7183312799,20,"6221 18 AVENUE, BROOKLYN, NY 11204"
40814430,BAD BOYS PIZZA,3,2313,86 STREET,BROOKLYN,NY,11214,7182664848,62,"2313 86 STREET, BROOKLYN, NY 11214"
40815044,IRON CHEF HOUSE,3,92,CLARK STREET,BROOKLYN,NY,11201,7188588517,49,"92 CLARK STREET, BROOKLYN, NY 11201"
40816202,THE PARK SLOPE CHIPSHOP,3,383,5 AVENUE,BROOKLYN,NY,11215,7188327701,32,"383 5 AVENUE, BROOKLYN, NY 11215"
40816487,KOTOBUKI,3,192,COLUMBIA STREET,BROOKLYN,NY,11231,7182467980,49,"192 COLUMBIA STREET, BROOKLYN, NY 11231"
40816740,RIVIERA GRILL & SUSHI (SEABREEZE AVE),3,3100,OCEAN PARKWAY,BROOKLYN,NY,11235,7183330003,67,"3100 OCEAN PARKWAY, BROOKLYN, NY 11235"
40818118,STARBUCKS COFFEE,3,9202,3 AVENUE,BROOKLYN,NY,11209,7184928021,14,"9202 3 AVENUE, BROOKLYN, NY 11209"
40818166,STARBUCKS COFFEE,3,167,COURT STREET,BROOKLYN,NY,11201,7182229729,14,"167 COURT STREET, BROOKLYN, NY 11201"
40820021,THE AURORA PIZZA CAFFE,3,7624,17 AVENUE,BROOKLYN,NY,11214,7182566757,62,"7624 17 AVENUE, BROOKLYN, NY 11214"
40820348,DOMINO'S PIZZA,3,3901,4 AVENUE,BROOKLYN,NY,11232,7186333733,62,"3901 4 AVENUE, BROOKLYN, NY 11232"
40820737,UA COURT STREET #12,3,106,COURT STREET,BROOKLYN,NY,11201,7182468170,03,"106 COURT STREET, BROOKLYN, NY 11201"
40822611,HOME STRETCH BAR & GRILL,3,214,KINGS HIGHWAY,BROOKLYN,NY,11223,7183729719,03,"214 KINGS HIGHWAY, BROOKLYN, NY 11223"
40822941,PETE'S FAMILY RESTAURANT,3,311,AVENUE X,BROOKLYN,NY,11223,7186459005,03,"311 AVENUE X, BROOKLYN, NY 11223"
40824889,LINDOS,3,606,5TH AVENUE,BROOKLYN,NY,11215,7183692118,03,"606 5TH AVENUE, BROOKLYN, NY 11215"
40825993,TRINIDAD GOLDEN PLACE,3,788,NOSTRAND AVENUE,BROOKLYN,NY,11216,7187357065,17,"788 NOSTRAND AVENUE, BROOKLYN, NY 11216"
40826271,FRONT STREET PIZZA,3,80,FRONT STREET,BROOKLYN,NY,11201,7188753700,62,"80 FRONT STREET, BROOKLYN, NY 11201"
40826342,ONE GREENE SUSHI & SASHIMI,3,1,GREENE AVENUE,BROOKLYN,NY,11238,7184221000,49,"1 GREENE AVENUE, BROOKLYN, NY 11238"
40829237,PAT'S PALM TREE INN,3,3605,CHURCH AVE,BROOKLYN,NY,11203,7189402019,17,"3605 CHURCH AVE, BROOKLYN, NY 11203"
40829674,BLUE RIBBON BRASSERIE,3,280,5 AVENUE,BROOKLYN,NY,11215,7188400404,03,"280 5 AVENUE, BROOKLYN, NY 11215"
40829905,WENDY'S,3,425,FULTON STREET,BROOKLYN,NY,11201,7188555757,39,"425 FULTON STREET, BROOKLYN, NY 11201"
40830906,ERROL'S BAKERY,3,661,FLATBUSH AVE,BROOKLYN,NY,11225,7184696078,08,"661 FLATBUSH AVE, BROOKLYN, NY 11225"
40834127,YB FOOD MARKET,3,80,7 AVENUE,BROOKLYN,NY,11217,7182307553,03,"80 7 AVENUE, BROOKLYN, NY 11217"
40835030,BULL SHOTS,3,8121,5 AVENUE,BROOKLYN,NY,11209,7185672337,03,"8121 5 AVENUE, BROOKLYN, NY 11209"
40837558,GINO'S FOCACCERIA,3,7118,18 AVENUE,BROOKLYN,NY,11204,7182329073,62,"7118 18 AVENUE, BROOKLYN, NY 11204"
40839232,CONCESSION # 110,3,1904,SURF AVENUE,BROOKLYN,NY,11224,7182663164,03,"1904 SURF AVENUE, BROOKLYN, NY 11224"
40839236,CONCESSION # 120,3,1904,SURF AVENUE,BROOKLYN,NY,11224,7182663164,03,"1904 SURF AVENUE, BROOKLYN, NY 11224"
40839257,STAND # 326,3,8904,SURF AVENUE,BROOKLYN,NY,11224,7182663164,03,"8904 SURF AVENUE, BROOKLYN, NY 11224"
40839260,CONCESSION STAND  330,3,1904,SURF AVENUE,BROOKLYN,NY,11224,7182663164,03,"1904 SURF AVENUE, BROOKLYN, NY 11224"
40839427,TIP-TOP BAR & GRILL,3,432,FRANKLIN AVE,BROOKLYN,NY,11238,7188579744,03,"432 FRANKLIN AVE, BROOKLYN, NY 11238"
40839445,DUMONT,3,432,UNION AVENUE,BROOKLYN,NY,11211,7184867717,03,"432 UNION AVENUE, BROOKLYN, NY 11211"
40839704,DOUBLE DRAGON CHINESE RESTAURANT,3,1207,MCDONALD AVENUE,BROOKLYN,NY,11230,7186922129,20,"1207 MCDONALD AVENUE, BROOKLYN, NY 11230"
40840502,BALLY TOTAL FITNESS,3,1009,FLATBUSH AVENUE,BROOKLYN,NY,11226,7187036700,51,"1009 FLATBUSH AVENUE, BROOKLYN, NY 11226"
40840590,POPEYES CHICKEN & BISCUITS,3,1422,FULTON STREET,BROOKLYN,NY,11216,7186044792,18,"1422 FULTON STREET, BROOKLYN, NY 11216"
40840790,ORIGINAL PIZZA,3,2351,RALPH AVENUE,BROOKLYN,NY,11234,7184445007,62,"2351 RALPH AVENUE, BROOKLYN, NY 11234"
40841152,ABIR HALAL RESTAURANT,3,526,NOSTRAND AVENUE,BROOKLYN,NY,11216,7187896181,03,"526 NOSTRAND AVENUE, BROOKLYN, NY 11216"
40841241,GLORIA'S IN AND OUT #3,3,764,NOSTRAND AVE,BROOKLYN,NY,11216,7187733476,17,"764 NOSTRAND AVE, BROOKLYN, NY 11216"
40841760,O'KEEFES BAR & GRILL,3,62,COURT STREET,BROOKLYN,NY,11201,7188558751,03,"62 COURT STREET, BROOKLYN, NY 11201"
40841793,NELLY'S CAKES & PARTY SUPPLIES,3,597,NEW LOTS AVE,BROOKLYN,NY,11207,7182726633,03,"597 NEW LOTS AVE, BROOKLYN, NY 11207"
40843357,LIGHTHOUSE CAFE RESTAURANT,3,7506,3 AVENUE,BROOKLYN,NY,11209,7182387102,14,"7506 3 AVENUE, BROOKLYN, NY 11209"
40844457,LA ISLA,3,4920,5 AVENUE,BROOKLYN,NY,11220,7187489375,53,"4920 5 AVENUE, BROOKLYN, NY 11220"
40845757,CAFE STEINHOF,3,422,7 AVENUE,BROOKLYN,NY,11215,7183697776,03,"422 7 AVENUE, BROOKLYN, NY 11215"
40846477,7TH AVENUE DONUT SHOP,3,324,7 AVENUE,BROOKLYN,NY,11215,7187680648,29,"324 7 AVENUE, BROOKLYN, NY 11215"
40846486,SUNSET PARK DINER & DONUTS,3,889,5 AVENUE,BROOKLYN,NY,11232,7184380381,03,"889 5 AVENUE, BROOKLYN, NY 11232"
40846843,RUSSIAN BATHS,3,1075,SHEEPSHEAD BAY RD,BROOKLYN,NY,11229,7183321676,67,"1075 SHEEPSHEAD BAY RD, BROOKLYN, NY 11229"
40847025,EL PULGARCITO DE AMERICA,3,3133,FULTON STREET,BROOKLYN,NY,11208,7186477762,53,"3133 FULTON STREET, BROOKLYN, NY 11208"
40849625,DOMINO'S PIZZA,3,900,CONEY ISLAND AVENUE,BROOKLYN,NY,11218,7186920900,62,"900 CONEY ISLAND AVENUE, BROOKLYN, NY 11218"
40850369,PANDA KITCHEN,3,943A,PENNSYLVANIA AVENUE,BROOKLYN,NY,11207,7186491480,20,"943A PENNSYLVANIA AVENUE, BROOKLYN, NY 11207"
40852267,CHAP A NOSH/YUN KEE,3,1424,ELM AVENUE,BROOKLYN,NY,11230,7186270072,50,"1424 ELM AVENUE, BROOKLYN, NY 11230"
40852887,R.J.'S PLACE,3,1058,RUTLAND ROAD,BROOKLYN,NY,11212,7188122925,17,"1058 RUTLAND ROAD, BROOKLYN, NY 11212"
40853290,BROOKLYN ICE CREAM SHOP,3,1,OLD FULTON STREET,BROOKLYN,NY,11201,7182463963,03,"1 OLD FULTON STREET, BROOKLYN, NY 11201"
40854051,DONUT STOP,3,9406,3 AVENUE,BROOKLYN,NY,11209,7186800404,03,"9406 3 AVENUE, BROOKLYN, NY 11209"
40856077,LUIGI BAR & RESTAURANT,3,316,KINGS HIGHWAY,BROOKLYN,NY,11223,7182326691,48,"316 KINGS HIGHWAY, BROOKLYN, NY 11223"
40856208,ROCCO PIZZA,3,765,DEKALB AVENUE,BROOKLYN,NY,11216,7182189200,62,"765 DEKALB AVENUE, BROOKLYN, NY 11216"
40856342,NICKY'S JAMAICAN CUISINE,3,766,EAST 80 STREET,BROOKLYN,NY,11236,7184448100,17,"766 EAST 80 STREET, BROOKLYN, NY 11236"
40856507,SURF & TURF RESTAURANT,3,2954,AVENUE U,BROOKLYN,NY,11229,7187434043,03,"2954 AVENUE U, BROOKLYN, NY 11229"
40857379,"DUNKIN' DONUTS, BASKIN ROBBINS",3,872A,FLATBUSH AVENUE,BROOKLYN,NY,11226,7188562375,29,"872A FLATBUSH AVENUE, BROOKLYN, NY 11226"
40857526,CAFE LULUC,3,214,SMITH STREET,BROOKLYN,NY,11201,7186253815,03,"214 SMITH STREET, BROOKLYN, NY 11201"
40858719,BAR TOTO,3,411,11 STREET,BROOKLYN,NY,11215,7187684698,48,"411 11 STREET, BROOKLYN, NY 11215"
40858996,FABIANE'S CAFE & PASTRY,3,142,NORTH 5 STREET,BROOKLYN,NY,11211,7182189632,08,"142 NORTH 5 STREET, BROOKLYN, NY 11211"
40859014,CEBU,3,8801,3 AVENUE,BROOKLYN,NY,11209,7184925095,03,"8801 3 AVENUE, BROOKLYN, NY 11209"
40859028,THE ISLANDS,3,803,WASHINGTON AVENUE,BROOKLYN,NY,11238,7183983575,17,"803 WASHINGTON AVENUE, BROOKLYN, NY 11238"
40859145,ROCCOS PIZZERIA,3,123,BRIGHTON BEACH AVENUE,BROOKLYN,NY,11235,7183729180,63,"123 BRIGHTON BEACH AVENUE, BROOKLYN, NY 11235"
40859658,KIMCHEE KOREAN RESTAURANT,3,9324,3 AVENUE,BROOKLYN,NY,11209,7185675741,52,"9324 3 AVENUE, BROOKLYN, NY 11209"
40859724,ESTIHAYA ASIAN RESTAURANT,3,1217,AVENUE J,BROOKLYN,NY,11230,7186771515,50,"1217 AVENUE J, BROOKLYN, NY 11230"
40860723,PURITY DINER,3,289,7 AVENUE,BROOKLYN,NY,11215,7188400881,03,"289 7 AVENUE, BROOKLYN, NY 11215"
40861244,BELLA LUNA,3,8520,7 AVENUE,BROOKLYN,NY,11228,7188369444,48,"8520 7 AVENUE, BROOKLYN, NY 11228"
40861669,NEW VICTORY RESTAURANT,3,4803,5 AVENUE,BROOKLYN,NY,11220,7184312938,20,"4803 5 AVENUE, BROOKLYN, NY 11220"
40861670,GOLDS GYM,3,85,LIVINGSTON STREET,BROOKLYN,NY,11201,7185964653,51,"85 LIVINGSTON STREET, BROOKLYN, NY 11201"
40861694,SPIROS RESTAUTRANT,3,2103,AVENUE U,BROOKLYN,NY,11229,7188919843,03,"2103 AVENUE U, BROOKLYN, NY 11229"
40861868,MR FALAFAEL RESTAURANT,3,226,7 AVENUE,BROOKLYN,NY,11215,7187684961,31,"226 7 AVENUE, BROOKLYN, NY 11215"
40862803,NOSH EXPRESS,3,2817,NOSTRAND AVENUE,BROOKLYN,NY,11229,7186773600,50,"2817 NOSTRAND AVENUE, BROOKLYN, NY 11229"
40863335,RITZ WEST INDIAN CUISINE,3,926,CLARKSON AVENUE,BROOKLYN,NY,11203,7183421877,17,"926 CLARKSON AVENUE, BROOKLYN, NY 11203"
40864834,ALMAR,3,111,FRONT STREET,BROOKLYN,NY,11201,7188555288,03,"111 FRONT STREET, BROOKLYN, NY 11201"
40865425,RICE,3,81,WASHINGTON STREET,BROOKLYN,NY,11201,7182229880,05,"81 WASHINGTON STREET, BROOKLYN, NY 11201"
40865995,FRAGOLE,3,394,COURT STREET,BROOKLYN,NY,11231,7185227133,48,"394 COURT STREET, BROOKLYN, NY 11231"
40866297,DOMINO'S PIZZA,3,1772,RALPH AVENUE,BROOKLYN,NY,11236,7187637007,62,"1772 RALPH AVENUE, BROOKLYN, NY 11236"
40867812,RUBENS PIZZA & RESTAURANT,3,1533,70 STREET,BROOKLYN,NY,11228,7183318821,62,"1533 70 STREET, BROOKLYN, NY 11228"
40868161,CROWN FRIED CHICKEN,3,507,PENNSYLVANIA AVENUE,BROOKLYN,NY,11207,7185667469,18,"507 PENNSYLVANIA AVENUE, BROOKLYN, NY 11207"
40868583,WHITE CASTLE,3,1545,MYRTLE AVENUE,BROOKLYN,NY,11237,7184187387,39,"1545 MYRTLE AVENUE, BROOKLYN, NY 11237"
40869841,GIOIOSA CAFFE EXPRESSO,3,6814,20 AVENUE,BROOKLYN,NY,11204,7183316112,14,"6814 20 AVENUE, BROOKLYN, NY 11204"
40871961,TOTA'S,3,244,UTICA AVENUE,BROOKLYN,NY,11213,7187735109,17,"244 UTICA AVENUE, BROOKLYN, NY 11213"
40872325,EL AGUILA BAKERY,3,3910,FT HAMILTON PARKWAY,BROOKLYN,NY,11218,7184379341,08,"3910 FT HAMILTON PARKWAY, BROOKLYN, NY 11218"
40872794,LA PIAZZETTA,3,442,GRAHAM AVENUE,BROOKLYN,NY,11211,7183491627,48,"442 GRAHAM AVENUE, BROOKLYN, NY 11211"
40873259,MANNA'S RESTAURANT,3,829,BROADWAY,BROOKLYN,NY,11206,7182188575,03,"829 BROADWAY, BROOKLYN, NY 11206"
40873635,CHEROKEE DELI,3,1626,BROADWAY,BROOKLYN,NY,11207,7189191633,77,"1626 BROADWAY, BROOKLYN, NY 11207"
40874108,"DUNKIN' DONUTS, BASKIN ROBBINS",3,245,HIGHLAND PLACE,BROOKLYN,NY,11208,7182771995,29,"245 HIGHLAND PLACE, BROOKLYN, NY 11208"
40874132,SIDESHOWS BY THE SEASHORE,3,1208,SURF AVENUE,BROOKLYN,NY,11224,7183725159,03,"1208 SURF AVENUE, BROOKLYN, NY 11224"
40874215,EL CHARRO BAKERY,3,1427,MYRTLE AVENUE,BROOKLYN,NY,11237,7184521401,08,"1427 MYRTLE AVENUE, BROOKLYN, NY 11237"
40875754,DEJANINE RESTAURANT,3,1628,NOSTRAND AVENUE,BROOKLYN,NY,11226,3473508084,17,"1628 NOSTRAND AVENUE, BROOKLYN, NY 11226"
40875934,EL MODERNO,3,519,METROPOLITIAN AVENUE,BROOKLYN,NY,11211,7183846429,55,"519 METROPOLITIAN AVENUE, BROOKLYN, NY 11211"
40876174,TEENA'S CAKE FAIR,3,1568,RALPH AVENUE,BROOKLYN,NY,11236,7187639100,08,"1568 RALPH AVENUE, BROOKLYN, NY 11236"
40876361,SAN REMO PIZZERIA,3,1408,CORTELYOU RD,BROOKLYN,NY,11226,7182824915,63,"1408 CORTELYOU RD, BROOKLYN, NY 11226"
40876618,BIJAN'S,3,79-81,HOYT STREET,BROOKLYN,NY,11201,7188555574,03,"79-81 HOYT STREET, BROOKLYN, NY 11201"
40877194,NEW CHINA RESTAURANT,3,6218,11 AVENUE,BROOKLYN,NY,11219,7188330676,20,"6218 11 AVENUE, BROOKLYN, NY 11219"
40877242,DADDY'S,3,437,GRAHAM AVENUE,BROOKLYN,NY,11211,7186096388,03,"437 GRAHAM AVENUE, BROOKLYN, NY 11211"
40877738,POINT VIEW DELI,3,255,GREENPOINT AVE,BROOKLYN,NY,11222,7183893460,27,"255 GREENPOINT AVE, BROOKLYN, NY 11222"
40878231,MOTI'S,3,5007,16 AVENUE,BROOKLYN,NY,11204,7184389833,50,"5007 16 AVENUE, BROOKLYN, NY 11204"
40878507,DON PEDRO RESTAURANT,3,90,MANHATTAN AVENUE,BROOKLYN,NY,11206,3476893163,03,"90 MANHATTAN AVENUE, BROOKLYN, NY 11206"
40880515,BROOKLYN LYCEUM,3,227,4 AVENUE,BROOKLYN,NY,11215,7188574816,03,"227 4 AVENUE, BROOKLYN, NY 11215"
40880741,Q'S TAVERN,3,761,NOSTRAND AVENUE,BROOKLYN,NY,11216,7187749021,17,"761 NOSTRAND AVENUE, BROOKLYN, NY 11216"
40880866,TRASH,3,256,GRAND STREET,BROOKLYN,NY,11211,7185991000,03,"256 GRAND STREET, BROOKLYN, NY 11211"
40880867,OTT THAI CUISINE,3,970,MANHATTAN AVE FL 1ST,BROOKLYN,NY,11222,7186092416,82,"970 MANHATTAN AVE FL 1ST, BROOKLYN, NY 11222"
40881088,SODA BAR,3,629,VANDERBILT AVE,BROOKLYN,NY,11238,7183986663,03,"629 VANDERBILT AVE, BROOKLYN, NY 11238"
40881703,BARI SANDWICH SHOP,3,135,58 STREET,BROOKLYN,NY,11220,7187650170,03,"135 58 STREET, BROOKLYN, NY 11220"
40882044,MOTO,3,394,BROADWAY,BROOKLYN,NY,11211,7185996895,54,"394 BROADWAY, BROOKLYN, NY 11211"
40882825,VERONA PIZZA,3,6113,20 AVENUE,BROOKLYN,NY,11204,7186211300,62,"6113 20 AVENUE, BROOKLYN, NY 11204"
40883740,JOYCE'S WEST INDIES RESTAURANT,3,5013,AVENUE D,BROOKLYN,NY,11203,7186299014,17,"5013 AVENUE D, BROOKLYN, NY 11203"
40884718,DOMINO'S PIZZA,3,1479,FULTON STREET,BROOKLYN,NY,11216,7182214800,62,"1479 FULTON STREET, BROOKLYN, NY 11216"
40884999,DOC WINE BAR,3,83,NORTH 7 STREET,BROOKLYN,NY,11211,7189631925,48,"83 NORTH 7 STREET, BROOKLYN, NY 11211"
40885643,APPLEBEE'S NEIGHBORHOOD GRILL & BAR,3,2505,EMMONS AVE,BROOKLYN,NY,11235,7187694889,03,"2505 EMMONS AVE, BROOKLYN, NY 11235"
40886786,HARRY'O,3,120,LAWRENCE STREET,BROOKLYN,NY,11201,7188589400,03,"120 LAWRENCE STREET, BROOKLYN, NY 11201"
40887208,ALMA,3,187,COLUMBIA STREET,BROOKLYN,NY,11231,7186435400,55,"187 COLUMBIA STREET, BROOKLYN, NY 11231"
40887371,JOHNNY PUMPS CAFE,3,7518,5 AVENUE,BROOKLYN,NY,11209,7182384005,03,"7518 5 AVENUE, BROOKLYN, NY 11209"
40887518,BAR BES,3,376,NINTH STREET,BROOKLYN,NY,11215,3474220248,03,"376 NINTH STREET, BROOKLYN, NY 11215"
40887622,PENCIL FACTORY,3,142,FRANKLIN STREET,BROOKLYN,NY,11222,7186095858,03,"142 FRANKLIN STREET, BROOKLYN, NY 11222"
40887949,DANNY'S PIZZERIA & CAFE,3,241,BUSHWICK AVE,BROOKLYN,NY,11206,7183811669,63,"241 BUSHWICK AVE, BROOKLYN, NY 11206"
40888097,YEMEN CUISINE,3,145,COURT STREET,BROOKLYN,NY,11201,7186249325,56,"145 COURT STREET, BROOKLYN, NY 11201"
40889582,KINGS HIGHWAY AMAZON CAFE AND RESTAURANT,3,1123,QUENTIN ROAD,BROOKLYN,NY,11229,7183828360,50,"1123 QUENTIN ROAD, BROOKLYN, NY 11229"
40890246,HAPPY RESTAURANT,3,957,FULTON STREET,BROOKLYN,NY,11238,7186225460,20,"957 FULTON STREET, BROOKLYN, NY 11238"
40890510,CHINA NEW STAR,3,2212,FLATBUSH AVE FL 1ST,BROOKLYN,NY,11234,7182536078,20,"2212 FLATBUSH AVE FL 1ST, BROOKLYN, NY 11234"
40891226,WATER STREET PUB & RESTAURANT,3,66,WATER STREET,BROOKLYN,NY,11201,7186259352,03,"66 WATER STREET, BROOKLYN, NY 11201"
40892468,NEW NO 1 CHINESE RESTAURANT,3,1007,CLARKSON AVE,BROOKLYN,NY,11212,7184950905,20,"1007 CLARKSON AVE, BROOKLYN, NY 11212"
40892777,THE USUAL RESTAURANT,3,637A,VANDERBILT AVENUE,BROOKLYN,NY,11238,7186360856,03,"637A VANDERBILT AVENUE, BROOKLYN, NY 11238"
40892893,MIRAGE DINER RESTAURAUNT,3,717,KINGS HIGHWAY,BROOKLYN,NY,11223,7189983750,03,"717 KINGS HIGHWAY, BROOKLYN, NY 11223"
40892913,JOJO'S PIZZA,3,9502,CHURCH AVENUE,BROOKLYN,NY,11212,7184853087,62,"9502 CHURCH AVENUE, BROOKLYN, NY 11212"
40893472,RAX'S PIZZA,3,4613,5 AVENUE,BROOKLYN,NY,11220,7184352288,62,"4613 5 AVENUE, BROOKLYN, NY 11220"
40895911,RAMONITA'S RESTAURANT,3,110,MOORE STREET,BROOKLYN,NY,11206,7182781860,53,"110 MOORE STREET, BROOKLYN, NY 11206"
40896929,COURT ORDER,3,52,COURT STREET,BROOKLYN,NY,11201,7189359300,03,"52 COURT STREET, BROOKLYN, NY 11201"
40897862,BERGEN BAGELS,3,486,MYRTLE AVE,BROOKLYN,NY,11205,7187899300,07,"486 MYRTLE AVE, BROOKLYN, NY 11205"
40898211,ISLAND FOOD BOWL,3,9006,AVENUE A,BROOKLYN,NY,11236,7183462711,17,"9006 AVENUE A, BROOKLYN, NY 11236"
40899209,LA VILLITA RESTAURANT,3,1249,AVENUE U,BROOKLYN,NY,11229,7189980222,77,"1249 AVENUE U, BROOKLYN, NY 11229"
40899816,ANDY'S CAFETERIA,3,451,CLARKSON AVE BLDG D,BROOKLYN,NY,11203,7186138064,14,"451 CLARKSON AVE BLDG D, BROOKLYN, NY 11203"
40900694,CHOPSTIX RESTAURANT,3,8405,5 AVENUE,BROOKLYN,NY,11209,7182381300,20,"8405 5 AVENUE, BROOKLYN, NY 11209"
40904248,FUEL,3,7004,3 AVENUE,BROOKLYN,NY,11209,7182384546,03,"7004 3 AVENUE, BROOKLYN, NY 11209"
40904467,BENSION KOHEN,3,564,EAST NEW YORK AVENUE,BROOKLYN,NY,11225,7189534950,50,"564 EAST NEW YORK AVENUE, BROOKLYN, NY 11225"
40905528,DON PEPE RESTAURANT,3,42,4 AVENUE,BROOKLYN,NY,11217,7188557866,77,"42 4 AVENUE, BROOKLYN, NY 11217"
40905560,BEN'S PIZZA,3,8125,3 AVENUE,BROOKLYN,NY,11209,7187454243,62,"8125 3 AVENUE, BROOKLYN, NY 11209"
